id,longitude,latitude,boro,zipcode,furnace number,oil type,million btu,bldg type,lot area,units,bldg built,furnace installed
3002520008,-73.99845015,40.69447915,Brooklyn,11201,1,#6,10.4,Elevator Apartments,143418,144,1930,1997
1018887502,-73.96372581,40.79685013,Manhattan,10025,1,#6,10.4,Walk-Up Apartments,145222,33,1940,1988
4014970023,-73.87835116,40.7387104,Queens,11373,1,#6,10.4,Office Buildings,148956,168,1951,1990
4051347501,-73.82147855,40.7512998,Queens,11355,1,#4,10.4,Elevator Apartments,151909,102,1926,1999
1018900024,-73.96372581,40.79685013,Manhattan,10025,1,#6,10.4,Elevator Apartments,158615,76,1924,1987
1018890036,-73.97264281,40.79903242,Manhattan,10025,1,#6,10.4,Loft Buildings,159770,86,1940,1979
1014980033,-73.95709353,40.7804884,Manhattan,10028,1,#6,10.4,Elevator Apartments,162651,92,1925,1981
1012070029,-73.96593117,40.79004143,Manhattan,10025,1,#6,10.4,Elevator Apartments,163032,69,1910,1987
1012387501,-73.97487327,40.79100007,Manhattan,10024,1,#4,10.4,Elevator Apartments,171641,119,1971,1996
1011850001,-73.9847207,40.7826108,Manhattan,10023,1,#6,10.4,Condominiums,186100,144,1928,1987
1008320001,-73.98948287,40.74741148,Manhattan,10001,1,#4,10.4,Loft Buildings,187973,76,1900,1980
1015270028,-73.9549526,40.7758147,Manhattan,10028,1,#4,10.4,Walk-Up Apartments,189612,182,1963,1987
1012270001,-73.966539,40.78362557,Manhattan,10024,1,#6,10.4,Hotels,190359,95,1931,1982
1012530021,-73.96372581,40.79685013,Manhattan,10025,1,#6,10.4,Walk-Up Apartments,192000,145,1951,1999
1014110040,-73.95918394,40.76920533,Manhattan,10021,2,#6,10.4,Elevator Apartments,195441,173,1957,1987
1014940001,-73.96212973,40.77913942,Manhattan,10028,1,#6,10.4,Elevator Apartments,196727,74,1925,1980
1012300061,-73.966539,40.78362557,Manhattan,10024,1,#6,10.4,Elevator Apartments,207126,108,1928,1984
1008410001,-73.98536822,40.75309505,Manhattan,10018,1,#6,10.4,Walk-Up Apartments,211900,22,1925,1978
4051370055,-73.82147855,40.7512998,Queens,11355,1,#6,10.4,Elevator Apartments,226160,194,1961,1988
1015697502,-73.94786298,40.7787936,Manhattan,10128,1,#6,10.4,Office Buildings,229976,199,1963,1988
1011180036,-73.97903407,40.77208321,Manhattan,10023,1,#6,10.4,Elevator Apartments,231733,111,1930,1980
1014970021,-73.95925151,40.78018748,Manhattan,10028,2,#6,10.4,Warehouses,242861,169,1959,1996
3002660012,-73.99094525,40.69148762,Brooklyn,11201,1,#6,10.4,Office Buildings,260189,240,1964,1981
1012080001,-73.96727589,40.79184968,Manhattan,10025,2,#6,10.4,Elevator Apartments,371000,250,1968,1996
4047720001,-73.82719028,40.76862022,Queens,11354,1,#6,10.4,Elevator Apartments,382016,384,1954,1989
1008890055,-73.97957855,40.74630993,Manhattan,10016,2,#6,10.43,Walk-Up Apartments,176584,2,1987,1986
1017467501,-73.9445533,40.80317946,Manhattan,10035,2,#4,10.45,Elevator Apartments,146239,161,2007,1989
1007950028,-73.99492644,40.74060826,Manhattan,10011,2,#6,10.45,Elevator Apartments,165513,8,1901,1980
1010207501,-73.98639367,40.76184475,Manhattan,10019,2,#4,10.45,Elevator Apartments,238667,2,1962,1978
1010710001,-73.99714411,40.76037129,Manhattan,10036,2,#4,10.45,Elevator Apartments,388273,423,1987,1987
1010427501,-73.98540419,40.76325739,Manhattan,10019,2,#4,10.46,Elevator Apartments,264932,600,1962,1978
1013760001,-73.95918394,40.76920533,Manhattan,10021,2,#4,10.46,Walk-Up Apartments,353412,229,1979,1993
1018747501,-73.96919547,40.79858236,Manhattan,10025,1,#6,10.48,Elevator Apartments,242330,347,1927,1989
1014307501,-73.95782701,40.77192353,Manhattan,10021,2,#6,10.5,Walk-Up Apartments,22960,296,1957,2000
1018780042,-73.9659474,40.80137968,Manhattan,10025,1,#6,10.5,Walk-Up Apartments,50820,61,1925,1993
1007730056,-73.99565376,40.74492643,Manhattan,10011,1,#6,10.5,Elevator Apartments,57207,118,1930,2000
1014280009,-73.95971637,40.77030133,Manhattan,10021,1,#6,10.5,Elevator Apartments,74726,73,1930,1988
1014270038,-73.95983847,40.77028998,Manhattan,10021,1,#6,10.5,Elevator Apartments,75133,81,1929,1988
1004970001,-73.99868718,40.72313863,Manhattan,10012,1,#6,10.5,Elevator Apartments,78033,24,1900,2000
1011460061,-73.97922074,40.78010727,Manhattan,10023,2,#6,10.5,Walk-Up Apartments,81339,181,1922,1984
1005500013,-73.99522103,40.73121833,Manhattan,10003,1,#6,10.5,Condominiums,83277,92,1932,1994
3078200011,-73.93589837,40.62265733,Brooklyn,11234,1,#6,10.5,Walk-Up Apartments,87000,84,1955,1980
1014280017,-73.95936856,40.77015503,Manhattan,10021,1,#6,10.5,Elevator Apartments,88955,84,1936,1989
1014280013,-73.95949899,40.7702099,Manhattan,10021,1,#6,10.5,Loft Buildings,89016,88,1932,1989
1002147502,-74.00840365,40.7211703,Manhattan,10013,1,#6,10.5,Walk-Up Apartments,106663,64,1965,1965
4005770023,-73.92643545,40.77152402,Queens,11102,1,#6,10.5,Elevator Apartments,114000,120,1935,2002
1015220050,-73.95206632,40.78429253,Manhattan,10128,1,#6,10.5,Elevator Apartments,116270,73,1925,1981
1018910026,-73.96372581,40.79685013,Manhattan,10025,2,#6,10.5,Elevator Apartments,118591,94,1923,1986
4051820001,-73.82147855,40.7512998,Queens,11355,1,#6,10.5,Walk-Up Apartments,119185,120,1929,2001
1008487502,-73.98989592,40.73849587,Manhattan,10003,1,#4,10.5,Elevator Apartments,119250,4,1989,1989
3060990051,-74.03848717,40.61970435,Brooklyn,11209,1,#4,10.5,Walk-Up Apartments,120000,127,1954,1983
1011680056,-73.98139348,40.78268063,Manhattan,10024,1,#6,10.5,Store Buildings,121147,6,1910,2000
1011660001,-73.97994336,40.77453614,Manhattan,10023,1,#6,10.5,Condominiums,125030,35,1917,1991
4050240080,-73.82719028,40.76862022,Queens,11354,1,#6,10.5,Walk-Up Apartments,128901,158,1962,2000
1014060069,-73.96366573,40.77105307,Manhattan,10021,1,#4,10.5,Elevator Apartments,130533,48,1914,2001
1021730015,-73.92701121,40.86030323,Manhattan,10040,1,#6,10.5,Office Buildings,131260,145,1929,2000
1001510032,-74.00535115,40.71537749,Manhattan,10007,1,#6,10.5,Factory & Industrial Buildings,132600,31,1900,1983
2030220073,-73.8950515,40.85960366,Bronx,10458,1,#6,10.5,Elevator Apartments,132756,142,1927,1978
5035857502,-74.10782608,40.57895924,Staten,10306,1,#6,10.5,Elevator Apartments,132984,148,1988,2001
2028250017,-73.89832419,40.84579837,Bronx,10457,2,#6,10.5,Walk-Up Apartments,134000,203,1960,2000
4097380114,-73.80979666,40.70119265,Queens,11435,1,#6,10.5,Walk-Up Apartments,135102,110,1948,1976
2024610007,-73.91855096,40.82731701,Bronx,10451,1,#6,10.5,Elevator Apartments,135870,115,1948,1983
1012510062,-73.96372581,40.79685013,Manhattan,10025,1,#6,10.5,Elevator Apartments,136062,73,1913,1973
1012350061,-73.966539,40.78362557,Manhattan,10024,1,#6,10.5,Elevator Apartments,136843,76,1920,2001
1008670055,-73.98063365,40.75008026,Manhattan,10016,1,#4,10.5,Elevator Apartments,137120,2,1930,1984
1013980060,-73.95918394,40.76920533,Manhattan,10021,1,#6,10.5,Walk-Up Apartments,138990,77,1928,2000
1016020020,-73.95410833,40.78723838,Manhattan,10128,1,#6,10.5,Condominiums,141058,79,1930,1992
1001710001,-74.00392123,40.71696029,Manhattan,10013,1,#6,10.5,Walk-Up Apartments,141311,68,1920,1972
2024730033,-73.92601484,40.82412182,Bronx,10451,1,#6,10.5,Condominiums,141508,107,1927,2001
1008590026,-73.98516706,40.74462748,Manhattan,10016,1,#6,10.5,Elevator Apartments,142851,10,1902,1972
4051220029,-73.82147855,40.7512998,Queens,11355,1,#6,10.5,Walk-Up Apartments,147897,119,1962,2000
4033590023,-73.82855612,40.70828608,Queens,11415,1,#6,10.5,Elevator Apartments,150507,134,1948,1994
1013610001,-73.96645317,40.75333557,Manhattan,10017,2,#6,10.5,Walk-Up Apartments,151000,1,1927,2000
1009930036,-73.98474768,40.75397639,Manhattan,10018,1,#6,10.5,Office Buildings,151533,12,1919,1997
1013887501,-73.96641051,40.77330282,Manhattan,10021,1,#6,10.5,Hospitals & Health,151704,103,1950,1994
1008400071,-73.98360508,40.75213568,Manhattan,10018,1,#6,10.5,Elevator Apartments,157748,24,1927,1997
1013050033,-73.97168457,40.75624643,Manhattan,10022,1,#6,10.5,Elevator Apartments,159582,12,1963,1985
1013050033,-73.97168457,40.75624643,Manhattan,10022,1,#6,10.5,Elevator Apartments,159582,12,1963,1985
1015000015,-73.95876242,40.78257078,Manhattan,10128,1,#6,10.5,Walk-Up Apartments,160357,105,1937,2000
2057450305,-73.92186415,40.88137737,Bronx,10463,2,#6,10.5,Loft Buildings,168962,143,1958,1983
4051220046,-73.82147855,40.7512998,Queens,11355,1,#6,10.5,Elevator Apartments,171319,154,1962,1985
1011840010,-73.97994336,40.77453614,Manhattan,10023,1,#6,10.5,Office Buildings,172671,125,1929,1980
2033350060,-73.88035836,40.87463392,Bronx,10467,1,#6,10.5,Elevator Apartments,174705,140,1928,2000
2042920024,-73.86478637,40.85420147,Bronx,10462,1,#4,10.5,Elevator Apartments,175806,184,1929,1980
1008890039,-73.97840746,40.7453429,Manhattan,10016,2,#6,10.5,Hotels,182767,223,1975,1973
1008770009,-73.98587626,40.73826496,Manhattan,10010,2,#6,10.5,Walk-Up Apartments,184961,160,1928,1985
1017370059,-73.93658931,40.81802445,Manhattan,10037,2,#6,10.5,Elevator Apartments,185318,257,1959,2003
1017370001,-73.93821676,40.81761241,Manhattan,10037,2,#6,10.5,Walk-Up Apartments,185318,259,1961,2003
2057790820,-73.90484669,40.88852065,Bronx,10463,1,#6,10.5,Elevator Apartments,186480,127,1951,1987
4044100056,-73.82719028,40.76862022,Queens,11354,2,#6,10.5,Elevator Apartments,187936,144,1959,1986
1009060024,-73.98117773,40.73970596,Manhattan,10010,1,#6,10.5,Elevator Apartments,190000,185,1964,1991
1014110053,-73.95918394,40.76920533,Manhattan,10021,1,#6,10.5,Elevator Apartments,190358,104,1959,1999
2057440048,-73.91977195,40.8817595,Bronx,10463,1,#6,10.5,Elevator Apartments,209920,160,1953,1973
1015020033,-73.95530388,40.78294355,Manhattan,10128,1,#6,10.5,Elevator Apartments,213729,75,1929,2000
1006360070,-74.00982668,40.73321791,Manhattan,10014,1,#6,10.5,Elevator Apartments,214500,2,1938,1969
1007890021,-73.98922102,40.75453617,Manhattan,10018,2,#6,10.5,Elevator Apartments,218558,64,1911,2003
1012400024,-73.97261978,40.79168961,Manhattan,10025,1,#6,10.5,Elevator Apartments,223179,155,1922,2000
1020530001,-73.93777091,40.82668193,Manhattan,10039,1,#6,10.5,Elevator Apartments,225667,242,1957,1968
1007940025,-73.99546804,40.74007618,Manhattan,10011,2,#6,10.5,Elevator Apartments,228000,8,1917,1988
2057450001,-73.92140726,40.88178887,Bronx,10463,2,#6,10.5,Walk-Up Apartments,231154,180,1962,1994
2059500429,-73.90653326,40.90327846,Bronx,10471,1,#6,10.5,Walk-Up Apartments,235467,270,1948,1997
1014730018,-73.95918394,40.76920533,Manhattan,10021,2,#6,10.5,Walk-Up Apartments,238293,222,1956,1988
4023190010,-73.90484714,40.74519376,Queens,11377,2,#6,10.5,Elevator Apartments,239190,233,1970,2002
1010717501,-73.99502645,40.76029125,Manhattan,10036,2,#6,10.5,Elevator Apartments,242471,313,1988,1988
1018780012,-73.96799209,40.80142901,Manhattan,10025,2,#6,10.5,Elevator Apartments,249756,180,1928,1987
1015090056,-73.95866159,40.7765455,Manhattan,10028,1,#6,10.5,Elevator Apartments,250097,106,1958,1985
2024580090,-73.91882573,40.82680973,Bronx,10451,2,#6,10.5,Loft Buildings,252105,260,1954,1989
1008507503,-73.98709077,40.73939728,Manhattan,10010,2,#6,10.5,Elevator Apartments,253543,262,1986,1987
1018520005,-73.96641825,40.79442447,Manhattan,10025,2,#6,10.5,Walk-Up Apartments,257760,287,1963,1967
1018520031,-73.96623825,40.79467547,Manhattan,10025,2,#6,10.5,Elevator Apartments,257760,287,1958,2002
1018520005,-73.96641825,40.79442447,Manhattan,10025,2,#6,10.5,Walk-Up Apartments,257760,287,1963,2002
1018520020,-73.96632825,40.79454997,Manhattan,10025,2,#6,10.5,Walk-Up Apartments,257760,287,1963,2002
1008570076,-73.98736858,40.74451797,Manhattan,10016,1,#6,10.5,Elevator Apartments,258639,26,1927,1994
1010650012,-73.98733281,40.76693312,Manhattan,10019,1,#6,10.5,Elevator Apartments,263438,24,1915,2003
1008020036,-73.99112854,40.74545068,Manhattan,10001,2,#6,10.5,Elevator Apartments,269947,295,2000,2000
1007620025,-73.99204455,40.75491161,Manhattan,10018,1,#6,10.5,Elevator Apartments,274209,75,1927,2001
2045060040,-73.87041239,40.86731543,Bronx,10467,2,#6,10.5,Elevator Apartments,277000,340,1929,1986
2036000004,-73.86107557,40.82161786,Bronx,10473,2,#6,10.5,Loft Buildings,1021752,955,1977,1996
1014587502,-73.95918394,40.76920533,Manhattan,10021,2,#6,10.56,Elevator Apartments,21078,234,1958,1994
3051230051,-73.96138314,40.64576683,Brooklyn,11226,1,#4,10.56,Elevator Apartments,131040,107,1941,1987
1014090033,-73.96025893,40.77134972,Manhattan,10021,2,#6,10.6,Walk-Up Apartments,107600,99,1963,1973
1014090040,-73.95925949,40.77169806,Manhattan,10021,2,#6,10.6,Elevator Apartments,162750,141,1961,1978
1010180018,-73.98578933,40.75967208,Manhattan,10036,2,#6,10.6,Elevator Apartments,399325,2,1930,1976
1008270044,-73.988309,40.74330143,Manhattan,10010,1,#6,10.7,Walk-Up Apartments,165401,1,1913,1972
4006010001,-73.93866903,40.74570245,Queens,11101,2,#6,10.7,Walk-Up Apartments,193034,1,1916,1972
2032530051,-73.90239755,40.87132843,Bronx,10468,1,#6,10.8,Factory & Industrial Buildings,76860,62,1923,1979
4033350008,-73.82855612,40.70828608,Queens,11415,1,#6,10.8,Office Buildings,82091,128,1930,1980
1008480043,-73.98784079,40.73833345,Manhattan,10003,1,#6,10.8,Office Buildings,111569,13,1911,1979
1007780048,-73.99341002,40.74803057,Manhattan,10001,2,#6,10.8,Elevator Apartments,125042,54,1925,1969
1011670061,-73.97994336,40.77453614,Manhattan,10023,1,#6,10.8,Walk-Up Apartments,126811,105,1931,1978
1013407502,-73.96972174,40.75295478,Manhattan,10017,1,#6,10.8,Elevator Apartments,127911,29,1928,1982
1014607501,-73.95918394,40.76920533,Manhattan,10021,1,#6,10.8,Walk-Up Apartments,132789,180,1959,1994
2028250017,-73.89832419,40.84579837,Bronx,10457,2,#6,10.8,Elevator Apartments,134000,203,1960,1997
1018820008,-73.96481884,40.80341754,Manhattan,10025,1,#6,10.8,Walk-Up Apartments,150429,140,1923,1980
1014980037,-73.95691367,40.78073122,Manhattan,10028,1,#6,10.8,Elevator Apartments,150782,64,1923,1980
1015070069,-73.95590643,40.787647,Manhattan,10128,1,#6,10.8,Elevator Apartments,166158,60,1923,1979
1011477501,-73.97907633,40.78010887,Manhattan,10023,1,#6,10.8,Elevator Apartments,187911,135,1925,1976
4050250050,-73.82147855,40.7512998,Queens,11355,1,#6,10.8,Elevator Apartments,189748,208,1962,1969
1013180022,-73.97173024,40.75136059,Manhattan,10017,1,#6,10.8,Elevator Apartments,210810,249,1964,1984
1015440019,-73.9523147,40.77393168,Manhattan,10028,2,#6,10.8,Elevator Apartments,217720,217,1963,1988
4051370055,-73.82147855,40.7512998,Queens,11355,1,#6,10.8,Elevator Apartments,226160,194,1961,1988
1013110005,-73.97066803,40.7607212,Manhattan,10022,2,#6,10.8,Elevator Apartments,244619,1,1927,1971
2058451825,-73.90132668,40.90281361,Bronx,10471,1,#6,10.8,Elevator Apartments,263206,180,1960,1987
1012940033,-73.97022363,40.76252894,Manhattan,10022,2,#6,10.8,Condominiums,375239,142,1929,1978
4021330016,-73.8462843,40.72070726,Queens,11375,2,#6,10.8,Walk-Up Apartments,552840,498,1964,1986
1019680039,-73.95162565,40.81314278,Manhattan,10027,1,#6,10.81,Elevator Apartments,50832,56,1920,1996
1015030038,-73.95468335,40.78381589,Manhattan,10128,2,#6,10.81,Loft Buildings,166742,93,1940,1980
1007860051,-73.98946013,40.75261841,Manhattan,10018,1,#6,10.81,Elevator Apartments,842295,1,1920,1998
2030620021,-73.89229607,40.84998007,Bronx,10457,2,#6,10.9,Elevator Apartments,208560,239,1973,1998
4088010014,-73.70739693,40.72139,Queens,11001,2,#4,11,Elevator Apartments,36500,1,1958,1974
1008260026,-73.98716662,40.74142241,Manhattan,10010,1,#6,11,Elevator Apartments,51659,13,1910,1989
3075780001,-73.94653792,40.62772226,Brooklyn,11210,1,#6,11,Elevator Apartments,141880,143,1957,2007
1013900037,-73.96218369,40.77352765,Manhattan,10021,2,#6,11,Elevator Apartments,151666,37,1913,2003
1011290050,-73.9753009,40.78015661,Manhattan,10024,1,#6,11,Elevator Apartments,162676,102,1928,1981
1020010005,-73.95535936,40.8199346,Manhattan,10031,2,#6,11,Elevator Apartments,177232,1,1975,2008
2042300015,-73.83563528,40.85082347,Bronx,10461,2,#6,11,Elevator Apartments,179920,158,1961,1979
1014460023,-73.95694891,40.76817426,Manhattan,10021,3,#6,11,Factory & Industrial Buildings,560525,465,1963,1978
1012310001,-73.966539,40.78362557,Manhattan,10024,1,#6,11.1,Elevator Apartments,140076,69,1913,1993
2032630235,-73.89609251,40.88308134,Bronx,10463,1,#6,11.1,Elevator Apartments,170350,171,1958,1979
2047770002,-73.83717207,40.87442798,Bronx,10469,2,#4,11.2,Walk-Up Apartments,107473,1,1950,1994
1019630019,-73.95735433,40.80917677,Manhattan,10027,2,#6,11.2,Elevator Apartments,108400,87,1912,1969
1011450001,-73.98069613,40.77913882,Manhattan,10023,1,#6,11.2,Elevator Apartments,120383,152,1924,1985
1000167515,-74.01607107,40.70917216,Manhattan,10280,2,#6,11.2,Elevator Apartments,251289,306,1985,1986
1012290001,-73.966539,40.78362557,Manhattan,10024,1,#6,11.3,Elevator Apartments,162075,99,1928,1985
1019620070,-73.95819464,40.80885369,Manhattan,10027,1,#6,11.38,Elevator Apartments,87979,124,1913,1993
1007860001,-73.99232897,40.75376055,Manhattan,10018,3,#6,11.38,Elevator Apartments,754487,104,1926,1981
1019900064,-73.9653583,40.80939261,Manhattan,10027,1,#6,11.4,Elevator Apartments,60576,26,1910,1994
1019900001,-73.96561011,40.80905087,Manhattan,10027,1,#6,11.4,Educational Structures,148982,106,1910,1985
1014470023,-73.9570488,40.7682791,Manhattan,10021,1,#6,11.4,Elevator Apartments,165527,145,1962,1977
2025110022,-73.929244,40.83108339,Bronx,10452,1,#6,11.4,Elevator Apartments,196432,169,1928,1987
1014170028,-73.95918394,40.76920533,Manhattan,10021,1,#6,11.4,Elevator Apartments,207284,191,1964,1977
1011417502,-73.98225493,40.77693812,Manhattan,10023,2,#4,11.4,Condominiums,216606,270,1977,1974
1008790081,-73.98593305,40.74060464,Manhattan,10010,1,#6,11.4,Elevator Apartments,273840,25,1911,1991
1009130001,-73.97855607,40.7450027,Manhattan,10016,2,#6,11.4,Elevator Apartments,351560,311,1972,1978
1007570054,-73.99438542,40.75254892,Manhattan,10001,1,#6,11.4,Elevator Apartments,622264,6,1926,1972
1020880074,-73.95411678,40.82495987,Manhattan,10031,1,#4,11.55,Elevator Apartments,156118,134,1914,1993
1018870050,-73.96372581,40.79685013,Manhattan,10025,1,#6,11.7,Walk-Up Apartments,116520,65,1915,1973
1021560083,-73.92831523,40.85165175,Manhattan,10033,2,#6,11.7,Walk-Up Apartments,119715,1,1929,1981
1021560083,-73.92831523,40.85165175,Manhattan,10033,2,#6,11.7,Walk-Up Apartments,119715,1,1929,2005
1008610022,-73.98421708,40.74601739,Manhattan,10016,1,#6,11.7,Elevator Apartments,146013,2,1912,1971
1012510001,-73.97733727,40.79241341,Manhattan,10024,1,#6,11.7,Educational Structures,203436,90,1922,1981
1008470001,-73.99160381,40.73871284,Manhattan,10003,2,#6,11.7,Elevator Apartments,206151,14,1905,2006
1019980017,-73.9574726,40.81781496,Manhattan,10027,1,#6,11.7,Walk-Up Apartments,210000,6,1924,1980
1005800001,-74.00731907,40.7269598,Manhattan,10013,1,#6,11.7,Elevator Apartments,226119,1,1910,1984
1007600032,-73.99271131,40.75358677,Manhattan,10018,1,#6,11.7,Elevator Apartments,232458,20,1926,2007
1008260046,-73.98914537,40.74295969,Manhattan,10010,1,#6,11.7,Elevator Apartments,241749,20,1914,2005
1015010033,-73.95577153,40.78230503,Manhattan,10128,1,#6,11.7,Elevator Apartments,244935,70,1930,1969
1015010033,-73.95577153,40.78230503,Manhattan,10128,1,#6,11.7,Elevator Apartments,244935,70,1930,2003
1011960029,-73.97099741,40.78309011,Manhattan,10024,1,#6,11.7,Elevator Apartments,245676,345,1926,2007
1018720043,-73.96878519,40.79752681,Manhattan,10025,1,#6,11.7,Elevator Apartments,259607,176,1926,2006
1013760036,-73.95918394,40.76920533,Manhattan,10021,2,#4,11.7,Elevator Apartments,268467,6,1962,2003
1008240015,-73.98741752,40.74060693,Manhattan,10010,2,#6,11.7,Elevator Apartments,284930,4,1906,2005
1015900008,-73.95296668,40.77634498,Manhattan,10028,2,#4,11.7,Elevator Apartments,296940,192,1963,2003
1007590045,-73.99270668,40.75324794,Manhattan,10018,1,#6,11.7,Elevator Apartments,330291,36,1927,2005
1019950063,-73.96045173,40.81625692,Manhattan,10027,1,#6,11.7,Elevator Apartments,339104,182,1964,2005
1014480003,-73.95738751,40.77007387,Manhattan,10021,2,#6,11.7,Elevator Apartments,350000,243,1967,2005
1006080039,-73.99782439,40.73607381,Manhattan,10011,2,#6,11.7,Elevator Apartments,364679,425,1961,2006
1008517501,-73.98926721,40.7405756,Manhattan,10010,2,#6,11.7,Office Buildings,370294,426,1985,1982
1008120022,-73.98757156,40.75181801,Manhattan,10018,1,#6,11.7,Elevator Apartments,397978,147,1924,2006
1008170029,-73.99320082,40.73751642,Manhattan,10011,2,#6,11.7,Walk-Up Apartments,415000,491,1964,1978
1008270001,-73.9861913,40.74181533,Manhattan,10010,1,#6,11.7,Elevator Apartments,428340,410,2005,2006
1014970009,-73.96005629,40.78134494,Manhattan,10028,2,#6,11.7,Elevator Apartments,472600,360,1923,1980
1010150029,-73.9860781,40.75664722,Manhattan,10036,3,#6,11.7,Office Buildings,686603,201,1926,2006
1014430001,-73.95918394,40.76920533,Manhattan,10021,1,#6,11.71,Walk-Up Apartments,324854,296,1931,1983
1008820085,-73.98453138,40.74253229,Manhattan,10016,1,#6,11.72,Walk-Up Apartments,208481,23,1910,1982
2059237501,-73.91687613,40.88892145,Bronx,10471,2,#6,11.72,Elevator Apartments,275568,177,1969,1999
2045430001,-73.87048309,40.86971544,Bronx,10467,2,#6,11.72,Office Buildings,352360,297,1961,2003
1011950029,-73.966539,40.78362557,Manhattan,10024,2,#6,11.72,Walk-Up Apartments,600613,193,1929,2002
1009130028,-73.97787819,40.74398637,Manhattan,10016,2,#6,11.76,Walk-Up Apartments,175000,167,1964,1983
4067900022,-73.79462154,40.73987184,Queens,11365,2,#4,11.76,Elevator Apartments,176600,4,1964,1967
1008860086,-73.98251662,40.74507121,Manhattan,10016,1,#4,11.8,Elevator Apartments,10670,20,1910,2008
1013700046,-73.9619676,40.75959354,Manhattan,10022,2,#6,11.8,Elevator Apartments,127607,129,1929,1980
1008610072,-73.98514728,40.74698322,Manhattan,10016,1,#6,11.8,Elevator Apartments,145500,13,1910,1978
1012370029,-73.97362727,40.78964842,Manhattan,10024,1,#6,11.8,Asylums & Homes,161425,121,1925,1972
1018910001,-73.97086215,40.80116381,Manhattan,10025,1,#6,11.8,Walk-Up Apartments,165372,123,1929,1972
1015170069,-73.95581649,40.78183738,Manhattan,10128,1,#6,11.8,Elevator Apartments,199625,68,1930,1999
1015230001,-73.95331947,40.78525221,Manhattan,10128,2,#6,11.8,Elevator Apartments,210988,149,1961,1982
1015820023,-73.95296668,40.77634498,Manhattan,10028,2,#6,11.8,Elevator Apartments,211270,34,1931,1965
1008560009,-73.98758789,40.74322161,Manhattan,10010,1,#6,11.8,Walk-Up Apartments,217991,25,1913,1982
1008120049,-73.98746898,40.75213304,Manhattan,10018,2,#6,11.8,Walk-Up Apartments,234846,1,1922,1973
1000890001,-74.00801909,40.71040427,Manhattan,10038,2,#6,11.86,Elevator Apartments,100000,149,1900,2000
1019900013,-73.96421616,40.80935664,Manhattan,10027,1,#6,11.9,Loft Buildings,60104,32,1910,1983
4011880055,-73.90484714,40.74519376,Queens,11377,1,#6,11.9,Elevator Apartments,131412,130,1962,1982
2057740240,-73.90142134,40.88598828,Bronx,10463,2,#6,11.9,Elevator Apartments,135224,1,1947,1982
1012597501,-73.98112558,40.75523666,Manhattan,10036,1,#6,11.9,Office Buildings,143477,32,1922,1983
2037780010,-73.87474353,40.8302449,Bronx,10472,2,#6,11.9,Elevator Apartments,147727,154,1968,1968
2059190448,-73.9155986,40.88855788,Bronx,10463,1,#6,11.9,Elevator Apartments,163944,104,1954,1985
1018947501,-73.96638135,40.80485942,Manhattan,10025,2,#6,11.9,Elevator Apartments,174081,148,1926,1986
1007347501,-73.9966915,40.75684077,Manhattan,10018,1,#6,11.9,Condominiums,178173,73,1915,1989
1021800614,-73.93490726,40.85803694,Manhattan,10040,1,#6,11.9,Walk-Up Apartments,179130,150,1939,1983
3069350001,-73.9905532,40.5890194,Brooklyn,11214,2,#6,11.9,Elevator Apartments,188768,161,1967,1979
1021700129,-73.92814204,40.85729026,Manhattan,10040,2,#6,11.9,Walk-Up Apartments,201206,169,1963,1984
1008830088,-73.98410019,40.74311702,Manhattan,10016,1,#6,11.9,Elevator Apartments,201344,19,1910,1985
2059090977,-73.90799983,40.891907,Bronx,10471,2,#6,11.9,Walk-Up Apartments,201511,145,1953,1990
1015900030,-73.9449257,40.77328483,Manhattan,10028,1,#6,11.9,Elevator Apartments,230940,42,1930,1982
1008590064,-73.98494553,40.74501015,Manhattan,10016,1,#6,11.9,Elevator Apartments,232644,6,1913,1979
1008630060,-73.98294744,40.74774046,Manhattan,10016,1,#6,11.9,Hotels,233484,30,1925,1996
1012330016,-73.97669875,40.7879168,Manhattan,10024,1,#6,11.9,Elevator Apartments,236789,321,1903,1982
1014220048,-73.95918394,40.76920533,Manhattan,10021,2,#6,11.9,Elevator Apartments,243802,210,1929,1983
1012010034,-73.96855587,40.78644452,Manhattan,10024,1,#6,11.9,Walk-Up Apartments,248962,114,1931,1986
1000560004,-74.01463215,40.7100535,Manhattan,10006,1,#6,11.9,Office Buildings,357000,413,1908,1989
1012500067,-73.97788586,40.79207167,Manhattan,10024,2,#6,11.9,Office Buildings,380920,167,1926,1997
1019940038,-73.96112574,40.81498301,Manhattan,10027,2,#6,11.92,Elevator Apartments,110111,159,1961,1986
4021290014,-73.8462843,40.72070726,Queens,11375,1,#6,11.92,Elevator Apartments,151700,184,1952,1988
1008630060,-73.98294744,40.74774046,Manhattan,10016,1,#6,11.92,Hotels,233484,30,1925,1987
1019950063,-73.96045173,40.81625692,Manhattan,10027,1,#6,11.92,Elevator Apartments,339104,182,1964,1992
1008140001,-73.98865074,40.75367961,Manhattan,10018,2,#6,11.92,Walk-Up Apartments,411074,70,1925,1996
4022397501,-73.8462843,40.72070726,Queens,11375,2,#6,11.93,Elevator Apartments,66690,120,1966,1989
1014890037,-73.95918394,40.76920533,Manhattan,10021,2,#6,11.93,Walk-Up Apartments,98580,384,1910,1994
1009050026,-73.9816249,40.73908006,Manhattan,10010,1,#6,11.93,Hotels,112641,167,1963,1999
