13088044,09-02-03,DEP,Noise,"Noise, Barking Dog (NR5)",10026,2053 8 AVENUE,NEW YORK,MANHATTAN,40.80148928,-73.95751985
13081792,09-02-02,DEP,Noise,"Noise, Barking Dog (NR5)",10001,430 WEST 34 STREET,NEW YORK,MANHATTAN,40.75381552,-73.99735434
13087956,09-02-03,DEP,Noise,"Noise, Barking Dog (NR5)",10002,70 PITT STREET,NEW YORK,MANHATTAN,40.71793758,-73.98266633
13079957,09-02-02,DEP,Noise,"Noise, Barking Dog (NR5)",10001,430 WEST 34 STREET,NEW YORK,MANHATTAN,40.75381552,-73.99735434
13089968,09-02-03,DEP,Noise,"Noise, Barking Dog (NR5)",10002,95 BARUCH DRIVE,NEW YORK,MANHATTAN,40.71858994,-73.97751832
13090006,09-02-03,DEP,Noise,"Noise, Barking Dog (NR5)",10027,42 WEST 120 STREET,NEW YORK,MANHATTAN,40.80377352,-73.94590918
13106532,09-02-05,DEP,Noise,"Noise, Barking Dog (NR5)",10016,330 EAST 38 STREET,NEW YORK,MANHATTAN,40.74674185,-73.97274136
13097197,09-02-04,DEP,Noise,"Noise, Barking Dog (NR5)",10009,170 EAST 3 STREET,NEW YORK,MANHATTAN,40.72323245,-73.98431729
13096905,09-02-04,DEP,Noise,"Noise, Barking Dog (NR5)",10026,51 WEST 119 STREET,NEW YORK,MANHATTAN,40.80327432,-73.94663561
13122863,09-02-07,DEP,Noise,"Noise, Barking Dog (NR5)",10024,122 WEST 81 STREET,NEW YORK,MANHATTAN,40.78360983,-73.97541283
13122345,09-02-07,DEP,Noise,"Noise, Barking Dog (NR5)",10128,1650 3 AVENUE,NEW YORK,MANHATTAN,40.78289664,-73.95101757
13106363,09-02-05,DEP,Noise,"Noise, Barking Dog (NR5)",10024,200 WEST 79 STREET,NEW YORK,MANHATTAN,40.78323717,-73.97856534
13106389,09-02-05,DEP,Noise,"Noise, Barking Dog (NR5)",10014,204 WEST 10 STREET,NEW YORK,MANHATTAN,40.73410269,-74.00390418
13117991,09-02-06,DEP,Noise,"Noise, Barking Dog (NR5)",10024,331 WEST 89 STREET,NEW YORK,MANHATTAN,40.79116371,-73.97725546
13133572,09-02-09,DEP,Noise,"Noise, Barking Dog (NR5)",10023,228 WEST 63 STREET,NEW YORK,MANHATTAN,40.77379389,-73.98790861
13133011,09-02-09,DEP,Noise,"Noise, Barking Dog (NR5)",10007,110 DUANE STREET,NEW YORK,MANHATTAN,40.71561664,-74.0062803
13126802,09-02-08,DEP,Noise,"Noise, Barking Dog (NR5)",10011,250 WEST 14 STREET,NEW YORK,MANHATTAN,40.73915309,-74.00112587
13149543,09-02-11,DEP,Noise,"Noise, Barking Dog (NR5)",10011,220 WEST 24 STREET,NEW YORK,MANHATTAN,40.74510365,-73.99600135
13149547,09-02-11,DEP,Noise,"Noise, Barking Dog (NR5)",10024,331 WEST 89 STREET,NEW YORK,MANHATTAN,40.79116371,-73.97725546
13141794,09-02-10,DEP,Noise,"Noise, Barking Dog (NR5)",10023,15 WEST 75 STREET,NEW YORK,MANHATTAN,40.77847439,-73.9752378
13141800,09-02-10,DEP,Noise,"Noise, Barking Dog (NR5)",10009,170 EAST 3 STREET,NEW YORK,MANHATTAN,40.72323245,-73.98431729
